Schuljahr,bsn,Text,Personal_M,Personal_W
2011/12,09G25,Studienreferendare und Lehramtsanwärter,0,2
2011/12,09G26,Erzieher(innen),1,11
2011/12,09G26,Lehrkräfte,2,23
2011/12,09G26,Studienreferendare und Lehramtsanwärter,1,1
2011/12,09G27,Erzieher(innen),0,16
2011/12,09G27,Lehrkräfte,1,23
2011/12,09G27,Studienreferendare und Lehramtsanwärter,0,2
2011/12,09G29,Erzieher(innen),0,6
2011/12,09G29,Lehrkräfte,0,8
2011/12,09G29,Studienreferendare und Lehramtsanwärter,1,2
2011/12,09K01,Erzieher(innen),1,1
2011/12,09K01,Lehrkräfte,21,46
2011/12,09K01,Studienreferendare und Lehramtsanwärter,2,5
2011/12,09K02,Erzieher(innen),1,13
2011/12,09K02,Lehrkräfte,13,50
2011/12,09K02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,2
2011/12,09K02,Studienreferendare und Lehramtsanwärter,4,6
2011/12,09K03,Lehrkräfte,9,23
2011/12,09K03,Studienreferendare und Lehramtsanwärter,3,1
2011/12,09K04,Lehrkräfte,7,22
2011/12,09K05,Lehrkräfte,9,20
2011/12,09K05,Studienreferendare und Lehramtsanwärter,0,2
2011/12,09K06,Lehrkräfte,4,28
2011/12,09K06,Studienreferendare und Lehramtsanwärter,1,2
2011/12,09K07,Erzieher(innen),1,12
2011/12,09K07,Lehrkräfte,12,52
2011/12,09K07,Studienreferendare und Lehramtsanwärter,2,5
2011/12,09K08,Lehrkräfte,11,28
2011/12,09K08,Studienreferendare und Lehramtsanwärter,0,1
2011/12,09K09,Erzieher(innen),2,14
2011/12,09K09,Lehrkräfte,11,42
2011/12,09K09,Studienreferendare und Lehramtsanwärter,0,3
2011/12,09S01,Erzieher(innen),0,4
2011/12,09S01,Lehrkräfte,5,25
2011/12,09S02,Erzieher(innen),0,4
2011/12,09S02,Lehrkräfte,4,21
2011/12,09S02,Studienreferendare und Lehramtsanwärter,0,1
2011/12,09S03,Erzieher(innen),0,3
2011/12,09S03,Lehrkräfte,6,18
2011/12,09S03,Päd. Mitarbeiter(innen) / Unterrichtshilfen,3,30
2011/12,09S03,Studienreferendare und Lehramtsanwärter,0,3
2011/12,09S04,Erzieher(innen),1,14
2011/12,09S04,Lehrkräfte,1,31
2011/12,09S04,Studienreferendare und Lehramtsanwärter,1,1
2011/12,09S05,Erzieher(innen),0,2
2011/12,09S05,Lehrkräfte,2,7
2011/12,09Y03,Lehrkräfte,23,27
2011/12,09Y03,Studienreferendare und Lehramtsanwärter,2,11
2011/12,09Y04,Lehrkräfte,12,45
2011/12,09Y04,Studienreferendare und Lehramtsanwärter,4,6
2011/12,09Y05,Lehrkräfte,12,36
2011/12,09Y05,Studienreferendare und Lehramtsanwärter,4,6
2011/12,09Y06,Lehrkräfte,9,34
2011/12,09Y06,Studienreferendare und Lehramtsanwärter,4,7
2011/12,09Y10,Lehrkräfte,11,38
2011/12,09Y10,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,09Y10,Studienreferendare und Lehramtsanwärter,6,4
2011/12,09Y11,Lehrkräfte,17,41
2011/12,09Y11,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,09Y11,Studienreferendare und Lehramtsanwärter,4,4
2011/12,10A04,Lehrkräfte,14,32
2011/12,10B01,Lehrkräfte,14,64
2011/12,10B01,Studienreferendare und Lehramtsanwärter,0,4
2011/12,10B02,Lehrkräfte,15,53
2011/12,10B02,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10G01,Erzieher(innen),0,14
2011/12,10G01,Lehrkräfte,2,22
2011/12,10G01,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10G03,Erzieher(innen),0,15
2011/12,10G03,Lehrkräfte,5,23
2011/12,10G03,Studienreferendare und Lehramtsanwärter,1,1
2011/12,10G04,Erzieher(innen),2,15
2011/12,10G04,Lehrkräfte,3,21
2011/12,10G04,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G05,Erzieher(innen),1,12
2011/12,10G05,Lehrkräfte,2,22
2011/12,10G05,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G06,Erzieher(innen),1,17
2011/12,10G06,Lehrkräfte,1,35
2011/12,10G06,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G07,Erzieher(innen),0,12
2011/12,10G07,Lehrkräfte,1,19
2011/12,10G08,Erzieher(innen),2,16
2011/12,10G08,Lehrkräfte,2,21
2011/12,10G08,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G09,Erzieher(innen),0,11
2011/12,10G09,Lehrkräfte,2,21
2011/12,10G09,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G10,Erzieher(innen),1,14
2011/12,10G10,Lehrkräfte,3,25
2011/12,10G10,Studienreferendare und Lehramtsanwärter,1,0
2011/12,10G11,Erzieher(innen),0,12
2011/12,10G11,Lehrkräfte,2,18
2011/12,10G11,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G12,Erzieher(innen),0,17
2011/12,10G12,Lehrkräfte,3,24
2011/12,10G12,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10G13,Erzieher(innen),0,16
2011/12,10G13,Lehrkräfte,3,30
2011/12,10G13,Studienreferendare und Lehramtsanwärter,0,4
2011/12,10G14,Erzieher(innen),0,14
2011/12,10G14,Lehrkräfte,2,39
2011/12,10G14,Studienreferendare und Lehramtsanwärter,0,4
2011/12,10G16,Erzieher(innen),0,13
2011/12,10G16,Lehrkräfte,1,16
2011/12,10G17,Erzieher(innen),0,11
2011/12,10G17,Lehrkräfte,1,21
2011/12,10G17,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10G18,Erzieher(innen),0,15
2011/12,10G18,Lehrkräfte,1,27
2011/12,10G18,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10G19,Erzieher(innen),1,21
2011/12,10G19,Lehrkräfte,2,31
2011/12,10G19,Studienreferendare und Lehramtsanwärter,0,3
2011/12,10G22,Erzieher(innen),0,20
2011/12,10G22,Lehrkräfte,1,23
2011/12,10G25,Erzieher(innen),1,17
2011/12,10G25,Lehrkräfte,3,25
2011/12,10G25,Studienreferendare und Lehramtsanwärter,0,3
2011/12,10G26,Erzieher(innen),0,10
2011/12,10G26,Lehrkräfte,2,14
2011/12,10G26,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G28,Erzieher(innen),1,26
2011/12,10G28,Lehrkräfte,3,34
2011/12,10G28,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G29,Erzieher(innen),0,14
2011/12,10G29,Lehrkräfte,2,22
2011/12,10G29,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G30,Lehrkräfte,2,17
2011/12,10G30,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10G31,Erzieher(innen),0,12
2011/12,10G31,Lehrkräfte,1,19
2011/12,10G31,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10G32,Erzieher(innen),0,1
2011/12,10G32,Lehrkräfte,3,23
2011/12,10G32,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10G33,Erzieher(innen),0,12
2011/12,10G33,Lehrkräfte,3,19
2011/12,10G33,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10K01,Erzieher(innen),0,2
2011/12,10K01,Lehrkräfte,20,60
2011/12,10K01,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,10K01,Studienreferendare und Lehramtsanwärter,1,7
2011/12,10K02,Erzieher(innen),1,2
2011/12,10K02,Lehrkräfte,13,27
2011/12,10K02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,10K02,Studienreferendare und Lehramtsanwärter,0,3
2011/12,10K03,Lehrkräfte,9,15
2011/12,10K03,Studienreferendare und Lehramtsanwärter,1,0
2011/12,10K04,Erzieher(innen),0,2
2011/12,10K04,Lehrkräfte,6,28
2011/12,10K04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,10K04,Studienreferendare und Lehramtsanwärter,0,5
2011/12,10K05,Lehrkräfte,12,37
2011/12,10K05,Studienreferendare und Lehramtsanwärter,0,3
2011/12,10K06,Lehrkräfte,6,21
2011/12,10K06,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10K07,Lehrkräfte,5,29
2011/12,10K07,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10K08,Lehrkräfte,8,19
2011/12,10K08,Studienreferendare und Lehramtsanwärter,2,1
2011/12,10K09,Lehrkräfte,5,22
2011/12,10K09,Studienreferendare und Lehramtsanwärter,2,2
2011/12,10K10,Erzieher(innen),0,17
2011/12,10K10,Lehrkräfte,12,42
2011/12,10K10,Studienreferendare und Lehramtsanwärter,0,3
2011/12,10S04,Erzieher(innen),0,5
2011/12,10S04,Lehrkräfte,1,20
2011/12,10S04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,23
2011/12,10S04,Studienreferendare und Lehramtsanwärter,0,3
2011/12,10S07,Erzieher(innen),1,2
2011/12,10S07,Lehrkräfte,1,34
2011/12,10S08,Erzieher(innen),0,4
2011/12,10S08,Lehrkräfte,2,19
2011/12,10S08,Päd. Mitarbeiter(innen) / Unterrichtshilfen,2,24
2011/12,10S08,Studienreferendare und Lehramtsanwärter,0,2
2011/12,10S10,Erzieher(innen),0,4
2011/12,10S10,Lehrkräfte,6,40
2011/12,10S10,Studienreferendare und Lehramtsanwärter,0,1
2011/12,10S11,Erzieher(innen),0,17
2011/12,10S11,Lehrkräfte,3,41
2011/12,10Y01,Lehrkräfte,11,41
2011/12,10Y01,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,10Y01,Studienreferendare und Lehramtsanwärter,0,8
2011/12,10Y02,Lehrkräfte,21,36
2011/12,10Y02,Studienreferendare und Lehramtsanwärter,5,11
2011/12,10Y03,Lehrkräfte,15,43
2011/12,10Y03,Studienreferendare und Lehramtsanwärter,1,6
2011/12,10Y08,Lehrkräfte,17,36
2011/12,10Y08,Studienreferendare und Lehramtsanwärter,3,4
2011/12,10Y11,Lehrkräfte,21,42
2011/12,10Y11,Studienreferendare und Lehramtsanwärter,4,4
2011/12,11A07,Erzieher(innen),5,21
2011/12,11A07,Lehrkräfte,24,56
2011/12,11A07,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,2
2011/12,11A07,Studienreferendare und Lehramtsanwärter,1,7
2011/12,11B01,Lehrkräfte,36,16
2011/12,11B01,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,11B02,Lehrkräfte,72,30
2011/12,11B02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,11B03,Lehrkräfte,22,54
2011/12,11B03,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G01,Erzieher(innen),0,17
2011/12,11G01,Lehrkräfte,3,25
2011/12,11G01,Studienreferendare und Lehramtsanwärter,1,0
2011/12,11G02,Erzieher(innen),0,14
2011/12,11G02,Lehrkräfte,2,20
2011/12,11G02,Studienreferendare und Lehramtsanwärter,0,1
2011/12,11G03,Erzieher(innen),1,12
2011/12,11G03,Lehrkräfte,0,16
2011/12,11G03,Studienreferendare und Lehramtsanwärter,0,1
2011/12,11G05,Erzieher(innen),1,12
2011/12,11G05,Lehrkräfte,1,21
2011/12,11G05,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G06,Erzieher(innen),1,13
2011/12,11G06,Lehrkräfte,2,20
2011/12,11G07,Erzieher(innen),1,9
2011/12,11G07,Lehrkräfte,2,19
2011/12,11G07,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,11G07,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G08,Erzieher(innen),5,10
2011/12,11G08,Lehrkräfte,4,15
2011/12,11G08,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G09,Erzieher(innen),0,12
2011/12,11G09,Lehrkräfte,4,19
2011/12,11G09,Studienreferendare und Lehramtsanwärter,0,1
2011/12,11G10,Erzieher(innen),0,10
2011/12,11G10,Lehrkräfte,2,18
2011/12,11G10,Studienreferendare und Lehramtsanwärter,0,3
2011/12,11G11,Lehrkräfte,3,22
2011/12,11G11,Studienreferendare und Lehramtsanwärter,1,4
2011/12,11G12,Erzieher(innen),2,18
2011/12,11G12,Lehrkräfte,2,28
2011/12,11G12,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G13,Erzieher(innen),2,12
2011/12,11G13,Lehrkräfte,1,20
2011/12,11G13,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G14,Erzieher(innen),0,1
2011/12,11G14,Lehrkräfte,5,18
2011/12,11G14,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G15,Erzieher(innen),0,10
2011/12,11G15,Lehrkräfte,1,8
2011/12,11G15,Studienreferendare und Lehramtsanwärter,0,1
2011/12,11G16,Erzieher(innen),1,7
2011/12,11G16,Lehrkräfte,2,8
2011/12,11G16,Studienreferendare und Lehramtsanwärter,0,3
2011/12,11G17,Erzieher(innen),0,13
2011/12,11G17,Lehrkräfte,3,20
2011/12,11G17,Studienreferendare und Lehramtsanwärter,0,3
2011/12,11G18,Erzieher(innen),0,11
2011/12,11G18,Lehrkräfte,1,18
2011/12,11G18,Studienreferendare und Lehramtsanwärter,1,3
2011/12,11G19,Erzieher(innen),0,12
2011/12,11G19,Lehrkräfte,0,18
2011/12,11G19,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G21,Erzieher(innen),1,11
2011/12,11G21,Lehrkräfte,0,19
2011/12,11G21,Studienreferendare und Lehramtsanwärter,0,1
2011/12,11G22,Erzieher(innen),1,11
2011/12,11G22,Lehrkräfte,1,23
2011/12,11G22,Studienreferendare und Lehramtsanwärter,0,5
2011/12,11G23,Erzieher(innen),0,13
2011/12,11G23,Lehrkräfte,1,21
2011/12,11G23,Studienreferendare und Lehramtsanwärter,1,1
2011/12,11G25,Erzieher(innen),0,14
2011/12,11G25,Lehrkräfte,1,22
2011/12,11G25,Studienreferendare und Lehramtsanwärter,0,1
2011/12,11G26,Erzieher(innen),0,12
2011/12,11G26,Lehrkräfte,0,19
2011/12,11G26,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11G28,Erzieher(innen),2,16
2011/12,11G28,Lehrkräfte,3,22
2011/12,11G28,Studienreferendare und Lehramtsanwärter,0,1
2011/12,11G29,Erzieher(innen),1,20
2011/12,11G29,Lehrkräfte,3,29
2011/12,11G29,Studienreferendare und Lehramtsanwärter,1,2
2011/12,11K01,Erzieher(innen),0,2
2011/12,11K01,Lehrkräfte,5,31
2011/12,11K01,Studienreferendare und Lehramtsanwärter,1,3
2011/12,11K02,Erzieher(innen),0,3
2011/12,11K02,Lehrkräfte,16,49
2011/12,11K02,Studienreferendare und Lehramtsanwärter,2,3
2011/12,11K04,Erzieher(innen),1,1
2011/12,11K04,Lehrkräfte,19,47
2011/12,11K04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,11K04,Studienreferendare und Lehramtsanwärter,2,6
2011/12,11K05,Erzieher(innen),0,2
2011/12,11K05,Lehrkräfte,14,46
2011/12,11K05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,11K05,Studienreferendare und Lehramtsanwärter,1,4
2011/12,11K06,Lehrkräfte,6,20
2011/12,11K06,Studienreferendare und Lehramtsanwärter,2,4
2011/12,11K07,Lehrkräfte,6,30
2011/12,11K07,Studienreferendare und Lehramtsanwärter,1,4
2011/12,11K08,Lehrkräfte,10,23
2011/12,11K09,Lehrkräfte,22,30
2011/12,11K09,Studienreferendare und Lehramtsanwärter,0,3
2011/12,11K10,Erzieher(innen),0,22
2011/12,11K10,Lehrkräfte,8,31
2011/12,11K10,Studienreferendare und Lehramtsanwärter,0,4
2011/12,11S01,Erzieher(innen),0,4
2011/12,11S01,Lehrkräfte,2,20
2011/12,11S01,Studienreferendare und Lehramtsanwärter,0,4
2011/12,11S02,Erzieher(innen),0,3
2011/12,11S02,Lehrkräfte,2,22
2011/12,11S04,Erzieher(innen),0,7
2011/12,11S04,Lehrkräfte,4,31
2011/12,11S04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,16
2011/12,11S04,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11S05,Erzieher(innen),0,2
2011/12,11S05,Lehrkräfte,6,14
2011/12,11S05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,2
2011/12,11S05,Studienreferendare und Lehramtsanwärter,0,2
2011/12,11S06,Erzieher(innen),0,16
2011/12,11S06,Lehrkräfte,1,26
2011/12,11S06,Studienreferendare und Lehramtsanwärter,0,3
2011/12,11S07,Erzieher(innen),3,27
2011/12,11S07,Lehrkräfte,13,73
2011/12,11S07,Päd. Mitarbeiter(innen) / Unterrichtshilfen,2,32
2011/12,11S07,Studienreferendare und Lehramtsanwärter,3,4
2011/12,11S08,Erzieher(innen),0,1
2011/12,11S08,Lehrkräfte,2,20
2011/12,11S10,Erzieher(innen),0,1
2011/12,11S10,Lehrkräfte,2,21
2011/12,11S12,Erzieher(innen),0,5
2011/12,11S12,Lehrkräfte,2,30
2011/12,11S12,Päd. Mitarbeiter(innen) / Unterrichtshilfen,4,40
2011/12,11Y02,Lehrkräfte,18,38
2011/12,11Y02,Studienreferendare und Lehramtsanwärter,1,5
2011/12,11Y05,Lehrkräfte,12,35
2011/12,11Y05,Studienreferendare und Lehramtsanwärter,0,4
2011/12,11Y09,Lehrkräfte,15,57
2011/12,11Y09,Studienreferendare und Lehramtsanwärter,6,1
2011/12,11Y10,Lehrkräfte,15,30
2011/12,11Y10,Studienreferendare und Lehramtsanwärter,1,6
2011/12,11Y11,Lehrkräfte,22,44
2011/12,11Y11,Studienreferendare und Lehramtsanwärter,6,2
2011/12,12B01,Lehrkräfte,59,22
2011/12,12B01,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,12B02,Lehrkräfte,36,83
2011/12,12B02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,12B02,Studienreferendare und Lehramtsanwärter,2,8
2011/12,12B03,Lehrkräfte,44,30
2011/12,12G01,Erzieher(innen),1,11
2011/12,12G01,Lehrkräfte,0,21
2011/12,12G01,Studienreferendare und Lehramtsanwärter,0,5
2011/12,12G02,Lehrkräfte,7,24
2011/12,12G02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,12G02,Studienreferendare und Lehramtsanwärter,1,2
2011/12,12G03,Erzieher(innen),0,11
2011/12,12G03,Lehrkräfte,5,26
2011/12,12G03,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12G04,Erzieher(innen),2,10
2011/12,12G04,Lehrkräfte,5,24
2011/12,12G04,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12G05,Erzieher(innen),0,17
2011/12,12G05,Lehrkräfte,3,34
2011/12,12G05,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12G06,Erzieher(innen),3,9
2011/12,12G06,Lehrkräfte,5,26
2011/12,12G06,Studienreferendare und Lehramtsanwärter,0,1
2011/12,12G07,Erzieher(innen),1,22
2011/12,12G07,Lehrkräfte,4,30
2011/12,12G07,Studienreferendare und Lehramtsanwärter,1,0
2011/12,12G09,Erzieher(innen),1,10
2011/12,12G09,Lehrkräfte,3,27
2011/12,12G09,Studienreferendare und Lehramtsanwärter,1,1
2011/12,12G10,Erzieher(innen),1,13
2011/12,12G10,Lehrkräfte,2,20
2011/12,12G10,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12G11,Erzieher(innen),0,9
2011/12,12G11,Lehrkräfte,4,18
2011/12,12G12,Erzieher(innen),1,11
2011/12,12G12,Lehrkräfte,4,18
2011/12,12G12,Studienreferendare und Lehramtsanwärter,1,1
2011/12,12G13,Erzieher(innen),0,15
2011/12,12G13,Lehrkräfte,3,32
2011/12,12G13,Studienreferendare und Lehramtsanwärter,1,3
2011/12,12G14,Erzieher(innen),0,11
2011/12,12G14,Lehrkräfte,5,20
2011/12,12G14,Studienreferendare und Lehramtsanwärter,2,0
2011/12,12G15,Erzieher(innen),0,11
2011/12,12G15,Lehrkräfte,2,17
2011/12,12G15,Studienreferendare und Lehramtsanwärter,0,1
2011/12,12G17,Lehrkräfte,2,18
2011/12,12G17,Studienreferendare und Lehramtsanwärter,0,1
2011/12,12G18,Erzieher(innen),0,8
2011/12,12G18,Lehrkräfte,0,21
2011/12,12G18,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12G19,Lehrkräfte,4,19
2011/12,12G20,Erzieher(innen),1,9
2011/12,12G20,Lehrkräfte,4,18
2011/12,12G20,Studienreferendare und Lehramtsanwärter,0,1
2011/12,12G21,Erzieher(innen),1,9
2011/12,12G21,Lehrkräfte,4,23
2011/12,12G22,Erzieher(innen),0,9
2011/12,12G22,Lehrkräfte,5,17
2011/12,12G22,Studienreferendare und Lehramtsanwärter,0,1
2011/12,12G23,Erzieher(innen),1,11
2011/12,12G23,Lehrkräfte,11,33
2011/12,12G23,Studienreferendare und Lehramtsanwärter,0,5
2011/12,12G24,Erzieher(innen),0,11
2011/12,12G24,Lehrkräfte,5,28
2011/12,12G24,Studienreferendare und Lehramtsanwärter,1,1
2011/12,12G26,Erzieher(innen),2,14
2011/12,12G26,Lehrkräfte,3,29
2011/12,12G27,Erzieher(innen),0,10
2011/12,12G27,Lehrkräfte,2,28
2011/12,12G27,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12G28,Erzieher(innen),0,8
2011/12,12G28,Lehrkräfte,1,23
2011/12,12G28,Studienreferendare und Lehramtsanwärter,1,1
2011/12,12G29,Erzieher(innen),1,10
2011/12,12G29,Lehrkräfte,3,29
2011/12,12G29,Studienreferendare und Lehramtsanwärter,1,1
2011/12,12G30,Erzieher(innen),2,11
2011/12,12G30,Lehrkräfte,2,35
2011/12,12G30,Studienreferendare und Lehramtsanwärter,1,1
2011/12,12G31,Erzieher(innen),1,19
2011/12,12G31,Lehrkräfte,2,22
2011/12,12G31,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12G32,Erzieher(innen),0,14
2011/12,12G32,Lehrkräfte,4,37
2011/12,12G32,Studienreferendare und Lehramtsanwärter,1,0
2011/12,12G33,Lehrkräfte,7,26
2011/12,12G33,Studienreferendare und Lehramtsanwärter,0,4
2011/12,12G34,Erzieher(innen),0,13
2011/12,12G34,Lehrkräfte,2,31
2011/12,12G34,Studienreferendare und Lehramtsanwärter,1,1
2011/12,12K01,Lehrkräfte,10,22
2011/12,12K01,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12K02,Erzieher(innen),2,8
2011/12,12K02,Lehrkräfte,42,88
2011/12,12K02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,2
2011/12,12K02,Studienreferendare und Lehramtsanwärter,2,8
2011/12,12K03,Erzieher(innen),1,1
2011/12,12K03,Lehrkräfte,26,55
2011/12,12K03,Studienreferendare und Lehramtsanwärter,2,7
2011/12,12K04,Lehrkräfte,11,36
2011/12,12K04,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12K05,Lehrkräfte,11,22
2011/12,12K05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,12K05,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12K06,Lehrkräfte,17,23
2011/12,12K06,Studienreferendare und Lehramtsanwärter,0,1
2011/12,12K07,Lehrkräfte,19,37
2011/12,12K07,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,12K07,Studienreferendare und Lehramtsanwärter,2,1
2011/12,12K08,Lehrkräfte,12,24
2011/12,12K08,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12K09,Lehrkräfte,12,25
2011/12,12K09,Studienreferendare und Lehramtsanwärter,0,1
2011/12,12K10,Lehrkräfte,13,22
2011/12,12K10,Studienreferendare und Lehramtsanwärter,1,3
2011/12,12K11,Lehrkräfte,11,17
2011/12,12K11,Studienreferendare und Lehramtsanwärter,0,4
2011/12,12S01,Erzieher(innen),0,1
2011/12,12S01,Lehrkräfte,6,12
2011/12,12S01,Studienreferendare und Lehramtsanwärter,1,1
2011/12,12S02,Erzieher(innen),1,0
2011/12,12S02,Lehrkräfte,5,17
2011/12,12S02,Studienreferendare und Lehramtsanwärter,0,3
2011/12,12S03,Lehrkräfte,13,34
2011/12,12S03,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12S04,Lehrkräfte,2,17
2011/12,12S04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,10,28
2011/12,12S04,Studienreferendare und Lehramtsanwärter,0,2
2011/12,12S05,Erzieher(innen),1,1
2011/12,12S05,Lehrkräfte,6,11
2011/12,12S06,Erzieher(innen),0,15
2011/12,12S06,Lehrkräfte,8,28
2011/12,12S06,Päd. Mitarbeiter(innen) / Unterrichtshilfen,5,28
2011/12,12S06,Studienreferendare und Lehramtsanwärter,1,3
2011/12,12Y01,Lehrkräfte,36,54
2011/12,12Y01,Studienreferendare und Lehramtsanwärter,3,8
2011/12,12Y02,Lehrkräfte,29,78
2011/12,12Y02,Studienreferendare und Lehramtsanwärter,5,14
2011/12,12Y03,Lehrkräfte,48,51
2011/12,12Y03,Studienreferendare und Lehramtsanwärter,7,15
2011/12,12Y04,Lehrkräfte,32,49
2011/12,12Y04,Studienreferendare und Lehramtsanwärter,4,6
2011/12,12Y05,Lehrkräfte,34,45
2011/12,12Y05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,12Y05,Studienreferendare und Lehramtsanwärter,5,5
2011/12,12Y06,Lehrkräfte,16,20
2011/12,12Y06,Studienreferendare und Lehramtsanwärter,2,7
2011/12,12Y07,Lehrkräfte,36,60
2011/12,12Y07,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,12Y07,Studienreferendare und Lehramtsanwärter,6,6
2011/12,12Y08,Erzieher(innen),0,3
2011/12,12Y08,Lehrkräfte,39,47
2011/12,12Y08,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,4
2011/12,12Y08,Studienreferendare und Lehramtsanwärter,3,8
